Unique_ID,AREA (sq km),COASTLINE (km) (perimeter),Longitude,Latitude,Region,COUNTRY NAME,Melanesia_or_not,Island name,Marck_group,Inhabited,glottocodes,Left_over,Smallest_Island_group,Medium_island_group,Medium_island_group_language_merged,Medium_only_merged_for_shared_language,SBZR_group,cost_area_id
16265,1.6397274765,5.7460502616,157.175487352,-7.3646830355,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16264,2.1553536726,7.9050306669,157.205193775,-7.3693432331,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16263,0.0299381447,0.7082571675,157.117908547,-7.3591834093,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16262,0.0557791691,0.9482416205,157.185503,-7.3610658454,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16261,1.2890076655,5.9680362591,158.114553056,-7.3633525552,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16260,0.0194150424,0.5499746591,157.304423958,-7.3605834072,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16259,0.0289678049,0.6223130145,158.064582825,-7.3612754304,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16258,0.9986190876,4.8982171527,157.246727943,-7.3710975099,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16257,0.230803797,2.647102816,158.199694662,-7.3674496312,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16256,7.1129548215,15.4779722369,158.124453605,-7.3832858105,Melanesia,SOLOMON ISLANDS,Melanesia,Malakobi,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16255,0.02904252,0.6228882018,158.080396987,-7.3654415508,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16254,1.0264236407,4.243134332,157.297702167,-7.3717282529,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16253,0.4030156744,2.5346247512,157.233256536,-7.3710167881,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16252,0.0213414171,0.5747190218,157.123601959,-7.3697564841,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16251,0.0556289761,0.8924224594,158.206649864,-7.3717092255,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16250,0.0468219115,0.8164295199,158.103302683,-7.3721107945,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16249,2.4417491894,7.1253727093,157.573134321,-7.3817859333,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16248,70.8439296051,78.5653061564,157.574889016,-7.4164223825,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16247,0.1117836298,1.4883797958,158.143693752,-7.3759158577,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16246,0.0122289476,0.4406459859,158.147914457,-7.3767098512,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16245,0.0554506086,0.9501448661,158.183916645,-7.3788224891,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16244,0.0123862844,0.449088392,158.205424792,-7.3783733494,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16243,10.2025661671,21.3301737757,158.196892708,-7.3962200568,Melanesia,SOLOMON ISLANDS,Melanesia,Popu,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16242,0.0445860102,0.7973562873,158.174579683,-7.3816804038,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16241,0.1077921924,1.4413487271,158.094045696,-7.3827030152,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16240,0.0795769651,1.0702256086,158.107092062,-7.3825145539,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16239,0.0298240831,0.6306231332,158.112918075,-7.3821312776,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16238,0.0536238962,0.879712489,158.213325832,-7.3833599535,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16237,0.0304150311,0.6375754159,157.679598808,-7.3837757837,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16236,0.1406632795,1.5732677239,157.242913786,-7.3850187376,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16235,0.1056392107,1.3937853579,157.674081385,-7.3858116093,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16234,1.1785489682,6.1776559376,157.293830647,-7.3933377083,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16233,0.012613835,0.4518150467,157.540399252,-7.3867082661,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16232,3.1216202864000002,9.7712870844,158.245534442,-7.3963911451,Melanesia,SOLOMON ISLANDS,Melanesia,Ghebira,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16231,0.2550796193,2.8218254973,157.61043027,-7.3909919461,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16230,0.0634961853,0.9426027103,157.676782949,-7.3901261301,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16229,0.2423108057,1.942745224,157.561992506,-7.3935181888,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16228,80.4962350716,61.4773030673,157.768102144,-7.4409798659,Melanesia,SOLOMON ISLANDS,Melanesia,Vaghena,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16227,0.0809288391,1.0780132833,155.572087341,-7.3941845986,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16226,0.0383739592,0.7573629577,157.682174444,-7.3948658291,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16225,6.0564904775,18.4803039595,155.568083171,-7.4083606167,Melanesia,SOLOMON ISLANDS,Melanesia,Stirling,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16224,0.0127383463,0.4477155247,155.572091783,-7.3975297736,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16223,0.0124534517,0.4435592874,158.224579654,-7.3975402923,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16222,0.7589520368,3.6814852147,158.148294804,-7.4018992072,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16221,40.2548663766,63.9974278308,158.225940485,-7.4322651207,Melanesia,SOLOMON ISLANDS,Melanesia,Ghaghe,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16220,0.1077719538,1.3713328173,155.563565694,-7.400828746,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16219,0.0858364368,1.8069946335,155.553345513,-7.4021339997,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16218,0.4728337304,3.0304104253,157.322494938,-7.4057242788,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16217,0.0126859055,0.4527217262,155.557077171,-7.4016806059,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16216,0.0126107992,0.44930199,158.128735951,-7.403324161,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16215,0.5303838818,2.8943415472,158.169300007,-7.4071115949,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16214,0.0292795943,0.6252911301,157.710410458,-7.4045939974,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16213,0.0123421313,0.4429992733,155.557880362,-7.4041853576,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16212,1.0627454358,6.0984524877,158.269853923,-7.4110261105,Melanesia,SOLOMON ISLANDS,Melanesia,Khologhose,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16211,0.012866182,0.4509367407,157.744141198,-7.4062782087,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16210,0.2660960115,2.5048124801,157.391757829,-7.4094807754,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16209,0.0564291274,0.8975567415,157.379168365,-7.4077754434,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16208,1.3160964269,5.4096056111,157.379553516,-7.4157449705,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16207,0.0974524725,1.2065665958,157.694718562,-7.4094772116,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16206,0.1038580101,1.4572827045,157.806219144,-7.4106791348,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16205,0.0119279526,0.4370825136,158.173740859,-7.4108767629,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16204,0.2406483175,2.1187286955,157.362375078,-7.4135377999,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16203,0.0136365437,0.4621542462,158.26456963,-7.4125152514,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16202,3.4796192054,10.4984250124,157.466545518,-7.4267731591,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16201,0.0121601197,0.4401485835,158.26540874,-7.4142068191,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16200,0.0483277971,0.8261783091,158.199174341,-7.4162802984,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16199,0.045948656,0.8866053388,157.448885176,-7.4178324656,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16198,0.1357102287,1.4680329669,157.531661437,-7.4186942871,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16197,0.0804737025,1.0716765718,157.517515243,-7.4195975285,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16196,0.0133594846,0.4531980158,157.500414656,-7.4183507772,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16195,0.0466134551,0.9644387759,157.814611086,-7.4191888132,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16194,0.4047330579,3.6628667932,158.286462331,-7.420233297,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16193,0.0216533948,0.5860125063,157.528612332,-7.4205849776,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16192,0.0211432847,0.5744463486,157.805255225,-7.4202673326,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16191,0.0202488992,0.565254205,157.808076973,-7.4214328454,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16190,0.0295511634,0.6280999032,157.433754002,-7.4212718764,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16189,0.0364774437,0.7451166444,157.671988615,-7.421512655,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16188,0.0293934555,0.6267763738,157.45042394,-7.4220966592,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16187,0.4088056987,2.7070638297,157.498818362,-7.4244894378,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16186,0.0294732976,0.6285653137,157.530421711,-7.4229392764,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16185,0.0734953953,1.029388355,157.458630321,-7.4234403779000004,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16184,0.0902114695,1.2142118809,157.518576276,-7.4232882583,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16183,0.0123751035,0.4413957767,158.2787458,-7.4233503109,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16182,0.8814490073,3.7788834793,157.491806418,-7.4288138824,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16181,0.0463826836,0.8079969525,157.679593267,-7.425007293,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16180,0.0213811067,0.5756031133,157.527738083,-7.4252963987,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16179,0.3150294916,2.6089992261,157.512704131,-7.4276120815,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
16178,0.3401304388,2.8188641179,157.541472802,-7.4294487276,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
